Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-11 00:00:00-04:00,41.47999954223633,42.220001220703125,41.43000030517578,41.43000030517578,158,0.0,0.0
2025-03-12 00:00:00-04:00,41.400001525878906,41.400001525878906,41.18000030517578,41.18000030517578,51,0.0,0.0
2025-03-13 00:00:00-04:00,41.08000183105469,41.41999816894531,40.779998779296875,40.779998779296875,27,0.0,0.0
2025-03-14 00:00:00-04:00,41.0,41.0,41.0,41.0,51224,0.0,0.0
2025-03-17 00:00:00-04:00,41.599998474121094,42.2599983215332,41.560001373291016,42.099998474121094,63396,0.0,0.0
2025-03-18 00:00:00-04:00,42.09000015258789,42.880001068115234,42.0099983215332,42.540000915527344,67323,0.0,0.0
2025-03-19 00:00:00-04:00,42.54999923706055,42.709999084472656,42.11000061035156,42.36000061035156,74609,0.0,0.0
2025-03-20 00:00:00-04:00,42.40999984741211,42.79999923706055,41.56999969482422,42.709999084472656,65057,0.0,0.0
2025-03-21 00:00:00-04:00,42.599998474121094,42.7400016784668,41.90999984741211,42.0099983215332,64686,0.0,0.0
2025-03-24 00:00:00-04:00,42.0099983215332,42.20000076293945,41.5,42.150001525878906,56703,0.0,0.0
2025-03-25 00:00:00-04:00,42.119998931884766,42.58000183105469,41.790000915527344,42.29999923706055,61889,0.0,0.0
2025-03-26 00:00:00-04:00,42.279998779296875,43.11000061035156,42.150001525878906,42.63999938964844,66190,0.0,0.0
2025-03-27 00:00:00-04:00,42.63999938964844,44.400001525878906,42.34000015258789,44.27000045776367,123831,0.0,0.0
2025-03-28 00:00:00-04:00,44.34000015258789,45.209999084472656,43.90999984741211,45.15999984741211,89805,0.0,0.0
2025-03-31 00:00:00-04:00,45.060001373291016,45.43000030517578,44.66999816894531,44.88999938964844,81221,0.0,0.0
2025-04-01 00:00:00-04:00,45.0,47.4900016784668,44.75,47.439998626708984,131531,0.0,0.0
2025-04-02 00:00:00-04:00,47.16999816894531,48.540000915527344,47.13999938964844,48.5,104699,0.0,0.0
2025-04-03 00:00:00-04:00,47.25,48.040000915527344,46.15999984741211,47.060001373291016,138308,0.0,0.0
2025-04-04 00:00:00-04:00,46.79999923706055,47.11000061035156,44.630001068115234,45.84000015258789,114989,0.0,0.0
2025-04-07 00:00:00-04:00,45.099998474121094,46.540000915527344,44.349998474121094,45.150001525878906,119880,0.0,0.0
2025-04-08 00:00:00-04:00,45.08000183105469,45.810001373291016,44.79999923706055,44.939998626708984,92473,0.0,0.0
2025-04-09 00:00:00-04:00,44.93000030517578,46.470001220703125,43.83000183105469,46.189998626708984,95006,0.0,0.0
2025-04-10 00:00:00-04:00,46.290000915527344,46.7400016784668,45.61000061035156,46.31999969482422,84258,0.0,0.0
2025-04-11 00:00:00-04:00,46.290000915527344,47.59000015258789,45.91999816894531,47.349998474121094,84258,0.0,0.0
2025-04-14 00:00:00-04:00,46.36000061035156,46.95000076293945,46.63999938964844,46.189998626708984,2487,0.0,0.0
